"Id_Student"; " Student_sex ";" Carrer ";" Number_Enrollment ";" Number_Repetition ";" Self_Perfomance ";" Group ";" Id_Course ";" Id_Carrer ";" Id_Subject ";" Shared ";" Id_Professor ";" Professor_sex ";" Department ";" C_12 ";" C_13 ";" C_14 ";" C_15 ";" C_16 ";" C_17 ";" C_18 ";" C_19 ";" C_20 ";" C_21 ";" C_22 ";" C_23 ";" C_24 ";" C_25 ";" C_26 ";" C_27 ";" C_28 ";" C_29 ";" C_30 ";" C_31 ";" C_32 ";" C_33 ";" C_34 ";" C_35 ";" C_36_Strength ";" C37_Weaknesses "
14286; 0; " Biology "; 1; 1; 4; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 3; 3; 3; 3; 5; 3; 4; 4; 3; 3; 3; 4; 3; 3; 1; 1; 5; 4;" Explains well ";
14285; 0; " Biology "; 1; 1; 3; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 4; 5; 5; 4; 4; 5; 4; 4; 5; 5; 5; 4; 4; 5; 4; 5; 5; 4; 4; 4; 1; 1; 4; 5;;
15442; 0; " Biology "; 7; 2; 5; 2; 500; 5; 246; 0; 466; 1;" Chemical "; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 3; 3; 4; 2; 1; 5; 4;" He is an integral teacher, he is really prepared to dictate the matter. You can tell he enjoys doing his job ";" Too demanding (which is not bad), but sometimes tends to give much relevance to small details. "
15443; 0; " Biology "; 10; 2; 3; 2; 500; 5; 246; 0; 466; 1;" Chemistry "; 5; 5; 5; 4; 4; 4; 4; 4; 3; 4; 5; 1; 5; 4; 5; 3; 5; 2; 2; 3; 2; 1; 4; 4;" It develops well the subjects ";" Their rating is sometimes a bit demanding, just like the partials. "
15451; 1; " Biology "; 3; 1; 2; 2; 500; 5; 246; 0; 466; 1;" Chemistry "; 4; 4; 5; 5; 3; 5; 3; 4; 5; 4; 3; 4; 4; 5; 4; 5; 5; 5; 5; 5; 2; 1; 4; 4;" Great knowledge and management of the subject matter, very enthusiastic ";" The speed with which it explains a topic. "
15485; 1; " Biology "; 6; 1; 3; 4; 502; 5; 246; 0; 238; 1;" Chemistry "; 4; 5; 5; 3; 4; 5; 4; 4; 4; 4; 3; 4; 4; 4; 4; 3; 3; 4; 3; 3; 2; 1; 4; 4;" He has a lot of knowledge and tries to give clear examples "; Some methodologies in the reception of works and the matter is very dense to be of only 3 credits "
15453; 1; " Biology "; 7; 2; 2; 2; 500; 5; 246; 0; 466; 1;" Chemistry "; 4; 5; 3; 5; 4; 4; 4; 5; 3; 4; 2; 3; 3; 4; 3; 3; 4; 3; 3; 5; 2; 1; 4; 4;" It is ESTUCIASMADO and promotes the urge to study. ";" It is messy the method but considers that this way is better understood but in my case I consider that there are too many things at a given time and I lose or do not understand. "
15482; 0; " Biology "; 9; 2; 3; 4; 502; 5; 246; 0; 238; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 1; 4; 4; 5; 5; 1; 5; 1; 1; 5; 2; 2; 4; 5;" The teacher strives a lot because we learn is very polite and always answers questions ";" I think the for his physical condition should have a SALON closer to the office, fast forward in class "
15455; 1; " Biology "; 7; 3; 4; 2; 500; 5; 246; 0; 466; 1;" Chemistry "; 5; 5; 4; 5; 4; 5; 5; 4; 5; 5; 4; 4; 4; 5; 4; 4; 4; 3; 3; 4; 2; 1; 5; 4;" Knowledge of the subject in its entirety, taste to teach, dictate the subjects in a clear and orderly way. " In several cases it is very little time to develop a subject well. "
15467; 1; " Biology "; 3; 2; 4; 3; 501; 5; 246; 0; 265; 0;" Chemistry "; 4; 4; 5; 5; 1; 5; 5; 5; 5; 5; 1; 4; 4; 5; 2; 2; 5; 3; 4; 5; 2; 1; 5; 5;" The subject is especially important because it allows to understand the biology ";
15468; 1; " Biology "; 4; 2; 2; 3; 501; 5; 246; 0; 265; 0;" Chemistry "; 4; 4; 5; 3; 1; 4; 2; 3; 3; 1; 5; 1; 2; 3; 3; 2; 4; 1; 2; 4; 2; 1; 3; 3;;
15469; 1; " Biology "; 7; 1; 3; 3; 501; 5; 246; 0; 265; 0;" Chemistry "; 2; 2; 5; 3; 3; 5; 5; 4; 5; 5; 1; 2; 4; 5; 1; 2; 5; 1; 2; 5; 2; 1; 4; 4;" The teacher teaches us about the importance of organic chemistry with our daily lives and professional life in the country ";" He arrives late, sometimes he has a very bad mood and is not accessible. Classes sometimes disordered "
15470; 1; " Biology "; 7; 1; 3; 3; 501; 5; 246; 0; 265; 0;" Chemistry "; 2; 5; 5; 5; 5; 5; 3; 5; 4; 3; 1; 4; 4; 5; 1; 1; 3; 2; 2; 4; 2; 2; 4; 3;" The teacher knows quite the subject ";" It's too much subject for so little time. "
15471; 1; " Biology "; 8; 1; 2; 3; 501; 5; 246; 0; 265; 0;" Chemistry "; 5; 4; 5; 5; 3; 4; 5; 4; 5; 3; 1; 2; 3; 4; 2; 3; 5; 2; 2; 4; 2; 2; 4; 3;" The teacher is not only interested in academic learning, but also interested in forming people of society. In addition, the study is actively promoted outside of the class hours. ";" The teacher deviates at certain times, ie there are times that mentions certain future topics in the classes where he should focus on another topic and can take it into account in the evaluation of that court. "
15472; 1; " Biology "; 11; 3; 3; 3; 501; 5; 246; 0; 265; 0;" Chemistry "; 4; 5; 4; 3; 2; 4; 3; 4; 3; 4; 1; 2; 1; 5; 1; 1; 5; 3; 2; 3; 2; 1; 3; 3;" Has great mastery of subjects of the subject ";" Bad continuity in a class theme (easily deviates from the topic) It gives us notes or delays in doing so (it is 3 weeks for the end of semester and we do not know the note even of the first workshop) "
14929; 0; " Biology "; 2; 2; 4; 6; 481; 5; 243; 0; 96; 0;" Chemical "; 5; 5; 5; 5; 4; 5; 5; 5; 4; 5; 3; 4; 5; 5; 5; 4; 5; 4; 3; 3; 1; 1; 5; 4;;
15452; 1; " Biology "; 3; 1; 3; 2; 500; 5; 246; 0; 466; 1;" Chemistry "; 4; 4; 5; 5; 3; 5; 4; 5; 5; 3; 3; 2; 3; 4; 3; 3; 4; 3; 2; 4; 2; 1; 4; 4;" is interested in the learning of their students motivates us to look for more information on the subjects seen in class ";
14804; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 2; 2; 3; 2; 3; 3; 2; 4; 4; 2; 3; 1; 2; 2; 4; 2; 3; 2; 1; 3; 2; 1; 2; 4;" Upload all the necessary tools to MOODLE. ";" It does not explain clearly and does not repeat the explanation when requested. He gets angry easily by generating a bad atmosphere in the classroom. "
14933; 1; " Biology "; 4; 3; 3; 6; 481; 5; 243; 0; 96; 0;" Chemistry "; 4; 5; 5; 5; 4; 5; 3; 3; 3; 3; 2; 5; 5; 4; 4; 4; 4; 3; 3; 5; 1; 1; 5; 3;" A person who is concerned about student learning, explaining clearly and exhaustively the subjects. Many tasks for the credits ";" Too much work for the amount of credits "
14793; 1; " Biology "; 4; 1; 3; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 3; 5; 2; 5; 4; 5; 5; 4; 2; 2; 2; 4; 4; 4; 4; 2; 1; 4; 2; 1; 4; 4;" The experience of the twelfth ";" Little training in some sessions "
14794; 1; " Biology "; 4; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 3; 5; 3; 5; 4; 5; 5; 4; 3; 2; 3; 4; 5; 5; 4; 2; 2; 5; 2; 1; 4; 4;;
14795; 1; " Biology "; 4; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 5; 5; 5; 3; 4; 5; 5; 5; 5; 5; 1; 1; 5; 5; 5; 5; 5; 3; 2; 4; 2; 1; 5; 5;" Commitment to managing the topic time management in class ";" Little joint with lab short time for student attention or NO schedules provided "
14796; 1; " Biology "; 5; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 3; 5; 5; 5; 5; 5; 4; 5; 5; 4; 3; 4; 5; 5; 4; 5; 5; 4; 3; 4; 2; 2; 5; 4;" He is enthusiastic about dictating matter and linking students in the process of learning and professional ";" The class is short in terms of hours week, as the contents can be more extensive for more use of them "
14797; 1; " Biology "; 5; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 1; 3; 5; 5; 5; 5; 5; 4; 4; 5; 2; 2; 5; 5;" Generates enthusiasm for the subject. You always take the time to solve doubts. It relates all the subjects studied to each other and to other things ";
14798; 1; " Biology "; 7; 2; 3; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 5; 5; 5; 5; 4; 4; 5; 5; 3; 3; 5; 5; 5; 3; 4; 4; 4; 5; 2; 1; 5; 4;" The ability to transmit concepts clearly, the form of DESPERATAR interest in the subjects seen, a friendly and welcoming attitude, excellent management of the topics ";
14791; 1; " Biology "; 3; 1; 3; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 5; 4; 5; 5; 4; 5; 5; 4; 4; 2; 4; 5; 5; 5; 4; 3; 2; 4; 2; 2; 5; 4;;
14803; 0; " Biology "; 1; 1; 3; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 5; 3; 4; 5; 3; 4; 3; 5; 5; 3; 2; 3; 2; 4; 5; 5; 5; 4; 3; 4; 2; 1; 4; 4;" The teacher is Intereza by our learning of the matter is very much related to the biology and as the teacher is biochemistry gives a good approach ";" For the students of engineering this matter should be more inorganic. The teacher does not have good teaching methods and does not understand. It is very entangled with what it explains. "
14790; 0; " Biology "; 14; 2; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 3; 4; 2; 1; 5; 4;" She is a good teacher and is passionate about her work and is therefore very clear about the different themes. ";" Of the subject is a lot of topic for a semester should dictate in two parts "
14805; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 4; 3; 3; 2; 4; 3; 2; 4; 3; 3; 2; 2; 3; 3; 5; 4; 4; 2; 2; 3; 2; 1; 3; 3;" Upload all presentations to MOODLE ";" Sometimes it confuses a lot of students with what it explains. "
14806; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 4; 4; 5; 4; 5; 5; 4; 4; 5; 3; 3; 4; 2; 3; 5; 5; 4; 4; 4; 4; 2; 1; 3; 3;" He has a commitment to his profession. Continuous use of MOODLE ";" It is not very understandable when it comes to explaining in particular REDOX. "
14807; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 4; 5; 4; 5; 5; 5; 3; 4; 4; 4; 3; 3; 3; 4; 5; 5; 5; 4; 3; 3; 2; 1; 3; 3;;" Be more punctual in terms of topics to be addressed, as many times a certain topic lurks. "
14808; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 4; 5; 5; 5; 5; 4; 4; 5; 5; 3; 2; 3; 4; 5; 5; 4; 5; 3; 2; 4; 2; 1; 4; 4;;
14809; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 5; 5; 5; 3; 3; 4; 4; 5; 3; 3; 2; 4; 2; 4; 5; 5; 4; 4; 4; 4; 2; 1; 4; 4;" The teacher specifies the topics to research and we ENCENTIVA to have a more critical thinking. ";" It is very rigid in terms of the method of developing different processes and sometimes simple things makes them too complex, so the concepts that in a class had been clear, the following are confused "
14810; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 5; 5; 5; 4; 5; 4; 4; 5; 5; 5; 3; 3; 4; 5; 5; 5; 5; 3; 2; 3; 2; 2; 4; 4;;
14811; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 5; 5; 5; 4; 5; 5; 4; 4; 5; 4; 2; 2; 4; 4; 5; 5; 3; 4; 4; 3; 2; 2; 4; 4;" The taste for teaching and clarity in some subjects ";" Failure in answers to specific questions made by students "
14812; 0; " Biology "; 1; 1; 4; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 4; 5; 5; 5; 5; 5; 4; 5; 4; 5; 2; 1; 4; 5;" Helps students ' concerns, is very DIDACTICA class. ";" Some procedures performed are not clear (REDOX balancing). "
14802; 0; " Biology "; 1; 1; 3; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 4; 4; 4; 4; 3; 4; 3; 3; 3; 3; 2; 2; 3; 5; 4; 4; 4; 4; 4; 4; 2; 2; 4; 4;;
14781; 0; " Biology "; 5; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 1; 5; 5; 5; 5; 5; 3; 3; 4; 2; 2; 5; Commitment to your work. Enthusiasm and taste for what he does. It tries to give a GLOBAL approach to what it teaches ";" No
14772; 0; " Biology "; 3; 1; 3; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 2; 3; 4; 5; 5; 5; 5; 4; 4; 4; 2; 2; 4; 4;" Dictates the classes with a lot of emotion, you can see the interest and the desire to teach and explain ";" It's messed up on the board. Although content of the matter is extensive sometimes accelerates at the end and puts many things and at the last minute of class "
14773; 0; " Biology "; 3; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 4; 5; 5; 4; 5; 4; 5; 5; 4; 4; 4; 4; 4; 5; 4; 5; 4; 3; 4; 2; 2; 5; 4;" The passion with which the matter teaches. The enthusiasm and emphasis on wanting everything to be clear ";
14774; 0; " Biology "; 3; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 5; 5; 5; 5; 4; 4; 5; 5; 3; 3; 4; 5; 5; 4; 5; 4; 3; 3; 2; 2; 4; 4;" Motivates the student to internalize knowledge and PROFUNDIAR on the subject ";
14775; 0; " Biology "; 3; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 2; 5; 5; 4; 4; 5; 3; 2; 4; 2; 2; 5; 4;" Dynamic ";
14776; 0; " Biology "; 5; 1; 3; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 4; 3; 4; 5; 4; 5; 5; 4; 3; 3; 3; 5; 5; 4; 4; 4; 4; 5; 2; 1; 4; 4;" His good attitude and love for the career he conveys ";
14777; 0; " Biology "; 5; 1; 3; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 5; 5; 5; 3; 3; 4; 2; 2; 5; 5;" She is a teacher who really wants to teach and enjoys her work, making students more interested in subjects of matter ";
14778; 0; " Biology "; 5; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 5; 5; 4; 5; 5; 4; 4; 4; 3; 3; 5; 4; 4; 4; 5; 3; 3; 4; 2; 2; 5; 4;" It makes matter something very interesting by its way of explaining ";
14792; 1; " Biology "; 3; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 4; 4; 5; 4; 3; 4; 2; 1; 4; 4;" The energy that prints to the classes and the will to teach ";" The contents should be organized a little "
14780; 0; " Biology "; 5; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 5; 5; 5; 5; 4; 5; 5; 4; 5; 4; 3; 3; 5; 5; 5; 5; 5; 3; 3; 4; 2; 1; 5; 5;" Very good teacher:) ";" Sometimes it goes by the branches "
14817; 1; " Biology "; 1; 1; 2; 1; 476; 5; 243; 1; 58; 0;" Chemistry "; 4; 4; 5; 4; 5; 4; 4; 5; 5; 3; 3; 4; 4; 5; 5; 3; 4; 3; 3; 4; 2; 2; 4; 4;;
14782; 0; " Biology "; 5; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 1; 2; 4; 5; 4; 5; 5; 4; 2; 4; 2; 1; 5; 5;" enthusiasm for teaching ";" Punctuality
14783; 0; " Biology "; 6; 1; 4; 1; 474; 5; 241; 0; 329; 0;" Chemistry "; 4; 5; 5; 3; 3; 5; 4; 5; 5; 5; 1; 2; 4; 5; 5; 5; 5; 3; 3; 3; 2; 1; 4; 4;" His integrity as a person, his way of teaching and his knowledge ";" I think the subject covers many topics, it would be better to see them during two subjects, due to the magnitude and importance of these issues in the professional life "
14784; 0; " Biology "; 7; 1; 2; 1; 474; 5; 241; 0; 329; 0;" Chemical "; 4; 4; 4; 4; 4; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 3; 3; 1; 1; 5; 5;;
